teX,teY,xy,xny,nxy,nxny
T1584,T1486,1,13,41,700
T1584,T1553,5,9,64,677
T1584,T1573,2,12,179,562
T1584,T1056,4,10,141,600
T1584,T1203,6,8,42,699
T1584,T1570,2,12,21,720
T1584,T1095,1,13,61,680
T1584,T1012,4,10,92,649
T1584,T1030,0,14,14,727
T1584,T1499,1,13,3,738
T1584,T1614,2,12,28,713
T1584,T1197,0,14,12,729
T1584,T1132,2,12,100,641
T1584,T1598,5,9,8,733
T1584,T1496,0,14,12,729
T1584,T1585,5,9,9,732
T1584,T1588,9,5,53,688
T1584,T1569,0,14,58,683
T1584,T1213,2,12,8,733
T1584,T1200,0,14,1,740
T1584,T1505,5,9,27,714
T1584,T1485,2,12,21,720
T1584,T1537,0,14,0,741
T1584,T1189,7,7,27,714
T1584,T1498,0,14,2,739
T1584,T1221,2,12,8,733
T1584,T1134,2,12,38,703
T1584,T1111,1,13,3,738
T1584,T1136,6,8,25,716
T1584,T1526,0,14,2,739
T1584,T1018,6,8,63,678
T1584,T1046,1,13,47,694
T1584,T1518,3,11,116,625
T1584,T1538,0,14,0,741
T1584,T1622,0,14,5,736
T1584,T1052,0,14,7,734
T1584,T1105,9,5,388,353
T1584,T1648,0,14,0,741
T1584,T1484,2,12,5,736
T1584,T1220,1,13,3,738
T1584,T1587,6,8,8,733
T1584,T1008,1,13,47,694
T1584,T1124,2,12,66,675
T1584,T1556,1,13,10,731
T1584,T1495,0,14,2,739
T1584,T1490,0,14,29,712
T1584,T1216,0,14,1,740
T1584,T1211,0,14,1,740
T1584,T1127,0,14,2,739
T1584,T1529,1,13,12,729
T1542,T1612,0,14,0,741
T1542,T1586,1,13,6,735
T1542,T1497,5,9,80,661
T1542,T1102,4,10,85,656
T1542,T1608,1,13,16,725
T1542,T1104,2,12,7,734
T1542,T1480,2,12,14,727
T1542,T1619,0,14,1,740
T1542,T1528,1,13,2,739
T1542,T1204,3,11,153,588
T1542,T1057,6,8,228,513
T1542,T1072,0,14,4,737
T1542,T1041,4,10,127,614
T1542,T1591,1,13,5,736
T1542,T1606,0,14,2,739
T1542,T1621,0,14,2,739
T1542,T1554,0,14,7,734
T1542,T1212,0,14,0,741
T1542,T1590,0,14,4,737
T1542,T1210,2,12,21,720
T1542,T1534,1,13,4,737
T1542,T1199,1,13,7,734
T1542,T1593,1,13,4,737
T1542,T1098,2,12,16,725
T1542,T1048,2,12,32,709
T1542,T1597,0,14,2,739
T1542,T1566,4,10,126,615
T1542,T1110,4,10,36,705
T1542,T1565,0,14,5,736
T1542,T1559,3,11,28,713
T1542,T1001,2,12,38,703
T1542,T1039,1,13,10,731
T1542,T1601,0,14,1,740
T1542,T1574,3,11,77,664
T1542,T1078,3,11,58,683
T1542,T1571,3,11,34,707
T1542,T1068,2,12,29,712
T1542,T1531,0,14,4,737
T1542,T1027,7,7,358,383
T1542,T1201,0,14,8,733
T1542,T1546,2,12,46,695
T1542,T1187,0,14,3,738
T1542,T1599,0,14,0,741
T1542,T1486,1,13,41,700
T1542,T1553,3,11,66,675
T1542,T1573,4,10,177,564
T1542,T1056,6,8,139,602
T1542,T1203,3,11,45,696
T1542,T1570,0,14,23,718
T1542,T1095,0,14,62,679
T1542,T1012,3,11,93,648
T1542,T1030,1,13,13,728
T1542,T1499,0,14,4,737
T1542,T1614,1,13,29,712
T1542,T1197,1,13,11,730
T1542,T1132,3,11,99,642
T1542,T1598,1,13,12,729
T1542,T1496,1,13,11,730
T1542,T1585,1,13,13,728
T1542,T1588,3,11,59,682
T1542,T1569,2,12,56,685
T1542,T1213,1,13,9,732
T1542,T1200,0,14,1,740
T1542,T1505,1,13,31,710
T1542,T1485,2,12,21,720
T1542,T1537,0,14,0,741
T1542,T1189,2,12,32,709
T1542,T1498,1,13,1,740
T1542,T1221,2,12,8,733
T1542,T1134,4,10,36,705
T1542,T1111,0,14,4,737
T1542,T1136,1,13,30,711
T1542,T1526,0,14,2,739
T1542,T1018,1,13,68,673
T1542,T1046,2,12,46,695
T1542,T1518,3,11,116,625
T1542,T1538,0,14,0,741
T1542,T1622,0,14,5,736
T1542,T1052,0,14,7,734
T1542,T1105,7,7,390,351
T1542,T1648,0,14,0,741
T1542,T1484,0,14,7,734
T1542,T1220,1,13,3,738
T1542,T1587,1,13,13,728
T1542,T1008,3,11,45,696
T1542,T1124,1,13,67,674
T1542,T1556,0,14,11,730
T1542,T1495,1,13,1,740
T1542,T1490,0,14,29,712
T1542,T1216,0,14,1,740
T1542,T1211,1,13,0,741
T1542,T1127,0,14,2,739
T1542,T1529,2,12,11,730
T1612,T1586,0,0,7,748
T1612,T1497,0,0,85,670
T1612,T1102,0,0,89,666
T1612,T1608,0,0,17,738
T1612,T1104,0,0,9,746
T1612,T1480,0,0,16,739
T1612,T1619,0,0,1,754
T1612,T1528,0,0,3,752
T1612,T1204,0,0,156,599
T1612,T1057,0,0,234,521
T1612,T1072,0,0,4,751
T1612,T1041,0,0,131,624
T1612,T1591,0,0,6,749
T1612,T1606,0,0,2,753
T1612,T1621,0,0,2,753
T1612,T1554,0,0,7,748
T1612,T1212,0,0,0,755
T1612,T1590,0,0,4,751
T1612,T1210,0,0,23,732
T1612,T1534,0,0,5,750
T1612,T1199,0,0,8,747
T1612,T1593,0,0,5,750
T1612,T1098,0,0,18,737
T1612,T1048,0,0,34,721
T1612,T1597,0,0,2,753
T1612,T1566,0,0,130,625
T1612,T1110,0,0,40,715
T1612,T1565,0,0,5,750
T1612,T1559,0,0,31,724
T1612,T1001,0,0,40,715
T1612,T1039,0,0,11,744
T1612,T1601,0,0,1,754
T1612,T1574,0,0,80,675
T1612,T1078,0,0,61,694
T1612,T1571,0,0,37,718
T1612,T1068,0,0,31,724
T1612,T1531,0,0,4,751
T1612,T1027,0,0,365,390
T1612,T1201,0,0,8,747
T1612,T1546,0,0,48,707
T1612,T1187,0,0,3,752
T1612,T1599,0,0,0,755
T1612,T1486,0,0,42,713
T1612,T1553,0,0,69,686
T1612,T1573,0,0,181,574
T1612,T1056,0,0,145,610
T1612,T1203,0,0,48,707
T1612,T1570,0,0,23,732
T1612,T1095,0,0,62,693
T1612,T1012,0,0,96,659
T1612,T1030,0,0,14,741
T1612,T1499,0,0,4,751
T1612,T1614,0,0,30,725
T1612,T1197,0,0,12,743
T1612,T1132,0,0,102,653
T1612,T1598,0,0,13,742
T1612,T1496,0,0,12,743
T1612,T1585,0,0,14,741
T1612,T1588,0,0,62,693
T1612,T1569,0,0,58,697
T1612,T1213,0,0,10,745
T1612,T1200,0,0,1,754
T1612,T1505,0,0,32,723
T1612,T1485,0,0,23,732
T1612,T1537,0,0,0,755
T1612,T1189,0,0,34,721
T1612,T1498,0,0,2,753
T1612,T1221,0,0,10,745
T1612,T1134,0,0,40,715
T1612,T1111,0,0,4,751
T1612,T1136,0,0,31,724
T1612,T1526,0,0,2,753
T1612,T1018,0,0,69,686
T1612,T1046,0,0,48,707
T1612,T1518,0,0,119,636
T1612,T1538,0,0,0,755
T1612,T1622,0,0,5,750
T1612,T1052,0,0,7,748
T1612,T1105,0,0,397,358
T1612,T1648,0,0,0,755
T1612,T1484,0,0,7,748
T1612,T1220,0,0,4,751
T1612,T1587,0,0,14,741
T1612,T1008,0,0,48,707
T1612,T1124,0,0,68,687
T1612,T1556,0,0,11,744
T1612,T1495,0,0,2,753
T1612,T1490,0,0,29,726
T1612,T1216,0,0,1,754
T1612,T1211,0,0,1,754
T1612,T1127,0,0,2,753
T1612,T1529,0,0,13,742
T1586,T1497,0,7,85,663
T1586,T1102,6,1,83,665
T1586,T1608,2,5,15,733
T1586,T1104,0,7,9,739
T1586,T1480,0,7,16,732
T1586,T1619,0,7,1,747
T1586,T1528,1,6,2,746
T1586,T1204,7,0,149,599
T1586,T1057,5,2,229,519
T1586,T1072,0,7,4,744
T1586,T1041,2,5,129,619
T1586,T1591,2,5,4,744
T1586,T1606,1,6,1,747
T1586,T1621,1,6,1,747
T1586,T1554,0,7,7,741
T1586,T1212,0,7,0,748
T1586,T1590,0,7,4,744
T1586,T1210,1,6,22,726
T1586,T1534,3,4,2,746
T1586,T1199,2,5,6,742
T1586,T1593,1,6,4,744
T1586,T1098,4,3,14,734
T1586,T1048,2,5,32,716
T1586,T1597,0,7,2,746
T1586,T1566,6,1,124,624
T1586,T1110,3,4,37,711
T1586,T1565,0,7,5,743
T1586,T1559,2,5,29,719
T1586,T1001,2,5,38,710
T1586,T1039,1,6,10,738
T1586,T1601,0,7,1,747
T1586,T1574,0,7,80,668
T1586,T1078,4,3,57,691
T1586,T1571,1,6,36,712
T1586,T1068,2,5,29,719
T1586,T1531,0,7,4,744
T1586,T1027,6,1,359,389
T1586,T1201,0,7,8,740
T1586,T1546,4,3,44,704
T1586,T1187,0,7,3,745
T1586,T1599,0,7,0,748
T1586,T1486,0,7,42,706
T1586,T1553,3,4,66,682
T1586,T1573,2,5,179,569
T1586,T1056,4,3,141,607
T1586,T1203,3,4,45,703
T1586,T1570,0,7,23,725
T1586,T1095,1,6,61,687
T1586,T1012,1,6,95,653
T1586,T1030,1,6,13,735
T1586,T1499,0,7,4,744
T1586,T1614,0,7,30,718
T1586,T1197,1,6,11,737
T1586,T1132,0,7,102,646
T1586,T1598,3,4,10,738
T1586,T1496,0,7,12,736
T1586,T1585,4,3,10,738
T1586,T1588,6,1,56,692
T1586,T1569,0,7,58,690
T1586,T1213,2,5,8,740
T1586,T1200,0,7,1,747
T1586,T1505,5,2,27,721
T1586,T1485,0,7,23,725
T1586,T1537,0,7,0,748
T1586,T1189,3,4,31,717
T1586,T1498,1,6,1,747
T1586,T1221,1,6,9,739
T1586,T1134,1,6,39,709
T1586,T1111,1,6,3,745
T1586,T1136,3,4,28,720
T1586,T1526,0,7,2,746
T1586,T1018,2,5,67,681
T1586,T1046,0,7,48,700
T1586,T1518,2,5,117,631
T1586,T1538,0,7,0,748
T1586,T1622,0,7,5,743
T1586,T1052,0,7,7,741
T1586,T1105,7,0,390,358
T1586,T1648,0,7,0,748
T1586,T1484,1,6,6,742
T1586,T1220,0,7,4,744
T1586,T1587,2,5,12,736
T1586,T1008,0,7,48,700
T1586,T1124,0,7,68,680
T1586,T1556,1,6,10,738
T1586,T1495,0,7,2,746
T1586,T1490,0,7,29,719
T1586,T1216,0,7,1,747
T1586,T1211,1,6,0,748
T1586,T1127,0,7,2,746
T1586,T1529,0,7,13,735
T1497,T1102,18,67,71,599
T1497,T1608,1,84,16,654
T1497,T1104,2,83,7,663
T1497,T1480,3,82,13,657
T1497,T1619,0,85,1,669
T1497,T1528,0,85,3,667
T1497,T1204,30,55,126,544
T1497,T1057,43,42,191,479
T1497,T1072,0,85,4,666
T1497,T1041,33,52,98,572
T1497,T1591,1,84,5,665
T1497,T1606,0,85,2,668
T1497,T1621,0,85,2,668
T1497,T1554,2,83,5,665
T1497,T1212,0,85,0,670
T1497,T1590,0,85,4,666
T1497,T1210,5,80,18,652
T1497,T1534,1,84,4,666
T1497,T1199,0,85,8,662
T1497,T1593,1,84,4,666
T1497,T1098,2,83,16,654
T1497,T1048,4,81,30,640
T1497,T1597,0,85,2,668
T1497,T1566,25,60,105,565
T1497,T1110,6,79,34,636
T1497,T1565,1,84,4,666
T1497,T1559,9,76,22,648
T1497,T1001,9,76,31,639
T1497,T1039,1,84,10,660
T1497,T1601,0,85,1,669
T1497,T1574,12,73,68,602
T1497,T1078,3,82,58,612
T1497,T1571,9,76,28,642
T1497,T1068,3,82,28,642
T1497,T1531,1,84,3,667
T1497,T1027,70,15,295,375
T1497,T1201,1,84,7,663
T1497,T1546,4,81,44,626
T1497,T1187,0,85,3,667
T1497,T1599,0,85,0,670
T1497,T1486,8,77,34,636
T1497,T1553,15,70,54,616
T1497,T1573,28,57,153,517
T1497,T1056,30,55,115,555
T1497,T1203,5,80,43,627
T1497,T1570,1,84,22,648
T1497,T1095,8,77,54,616
T1497,T1012,28,57,68,602
T1497,T1030,3,82,11,659
T1497,T1499,0,85,4,666
T1497,T1614,9,76,21,649
T1497,T1197,3,82,9,661
T1497,T1132,18,67,84,586
T1497,T1598,1,84,12,658
T1497,T1496,1,84,11,659
T1497,T1585,1,84,13,657
T1497,T1588,2,83,60,610
T1497,T1569,11,74,47,623
T1497,T1213,0,85,10,660
T1497,T1200,0,85,1,669
T1497,T1505,1,84,31,639
T1497,T1485,4,81,19,651
T1497,T1537,0,85,0,670
T1497,T1189,3,82,31,639
T1497,T1498,1,84,1,669
T1497,T1221,1,84,9,661
T1497,T1134,8,77,32,638
T1497,T1111,0,85,4,666
T1497,T1136,2,83,29,641
T1497,T1526,0,85,2,668
T1497,T1018,6,79,63,607
T1497,T1046,5,80,43,627
T1497,T1518,28,57,91,579
T1497,T1538,0,85,0,670
T1497,T1622,5,80,0,670
T1497,T1052,0,85,7,663
T1497,T1105,68,17,329,341
T1497,T1648,0,85,0,670
T1497,T1484,2,83,5,665
T1497,T1220,2,83,2,668
T1497,T1587,2,83,12,658
T1497,T1008,12,73,36,634
T1497,T1124,24,61,44,626
T1497,T1556,0,85,11,659
T1497,T1495,1,84,1,669
T1497,T1490,5,80,24,646
T1497,T1216,0,85,1,669
T1497,T1211,0,85,1,669
T1497,T1127,1,84,1,669
T1497,T1529,3,82,10,660
T1102,T1608,9,80,8,658
T1102,T1104,5,84,4,662
T1102,T1480,4,85,12,654
T1102,T1619,0,89,1,665
T1102,T1528,1,88,2,664
T1102,T1204,41,48,115,551
T1102,T1057,39,50,195,471
T1102,T1072,1,88,3,663
T1102,T1041,22,67,109,557
T1102,T1591,4,85,2,664
T1102,T1606,1,88,1,665
T1102,T1621,1,88,1,665
T1102,T1554,0,89,7,659
T1102,T1212,0,89,0,666
T1102,T1590,1,88,3,663
T1102,T1210,5,84,18,648
T1102,T1534,5,84,0,666
T1102,T1199,4,85,4,662
T1102,T1593,4,85,1,665
T1102,T1098,8,81,10,656
T1102,T1048,9,80,25,641
T1102,T1597,1,88,1,665
T1102,T1566,37,52,93,573
T1102,T1110,11,78,29,637
T1102,T1565,1,88,4,662
T1102,T1559,9,80,22,644
T1102,T1001,4,85,36,630
T1102,T1039,5,84,6,660
T1102,T1601,0,89,1,665
T1102,T1574,18,71,62,604
T1102,T1078,16,73,45,621
T1102,T1571,8,81,29,637
T1102,T1068,9,80,22,644
T1102,T1531,0,89,4,662
T1102,T1027,62,27,303,363
T1102,T1201,1,88,7,659
T1102,T1546,14,75,34,632
T1102,T1187,0,89,3,663
T1102,T1599,0,89,0,666
T1102,T1486,3,86,39,627
T1102,T1553,14,75,55,611
T1102,T1573,27,62,154,512
T1102,T1056,23,66,122,544
T1102,T1203,17,72,31,635
T1102,T1570,3,86,20,646
T1102,T1095,7,82,55,611
T1102,T1012,16,73,80,586
T1102,T1030,1,88,13,653
T1102,T1499,2,87,2,664
T1102,T1614,4,85,26,640
T1102,T1197,6,83,6,660
T1102,T1132,14,75,88,578
T1102,T1598,8,81,5,661
T1102,T1496,4,85,8,658
T1102,T1585,10,79,4,662
T1102,T1588,20,69,42,624
T1102,T1569,8,81,50,616
T1102,T1213,5,84,5,661
T1102,T1200,0,89,1,665
T1102,T1505,9,80,23,643
T1102,T1485,6,83,17,649
T1102,T1537,0,89,0,666
T1102,T1189,13,76,21,645
T1102,T1498,1,88,1,665
T1102,T1221,4,85,6,660
T1102,T1134,7,82,33,633
T1102,T1111,1,88,3,663
T1102,T1136,11,78,20,646
T1102,T1526,0,89,2,664
T1102,T1018,15,74,54,612
T1102,T1046,11,78,37,629
T1102,T1518,27,62,92,574
T1102,T1538,0,89,0,666
T1102,T1622,2,87,3,663
T1102,T1052,1,88,6,660
T1102,T1105,67,22,330,336
T1102,T1648,0,89,0,666
T1102,T1484,2,87,5,661
T1102,T1220,2,87,2,664
T1102,T1587,8,81,6,660
T1102,T1008,9,80,39,627
T1102,T1124,13,76,55,611
T1102,T1556,1,88,10,656
T1102,T1495,0,89,2,664
T1102,T1490,0,89,29,637
T1102,T1216,1,88,0,666
T1102,T1211,1,88,0,666
T1102,T1127,2,87,0,666
T1102,T1529,3,86,10,656
T1608,T1104,1,16,8,730
T1608,T1480,0,17,16,722
T1608,T1619,0,17,1,737
T1608,T1528,0,17,3,735
T1608,T1204,16,1,140,598
T1608,T1057,7,10,227,511
T1608,T1072,1,16,3,735
T1608,T1041,4,13,127,611
T1608,T1591,4,13,2,736
T1608,T1606,0,17,2,736
T1608,T1621,0,17,2,736
T1608,T1554,0,17,7,731
T1608,T1212,0,17,0,738
T1608,T1590,0,17,4,734
T1608,T1210,3,14,20,718
T1608,T1534,4,13,1,737
T1608,T1199,1,16,7,731
T1608,T1593,3,14,2,736
T1608,T1098,5,12,13,725
T1608,T1048,3,14,31,707
T1608,T1597,1,16,1,737
T1608,T1566,14,3,116,622
T1608,T1110,4,13,36,702
T1608,T1565,0,17,5,733
T1608,T1559,3,14,28,710
T1608,T1001,1,16,39,699
T1608,T1039,1,16,10,728
T1608,T1601,0,17,1,737
T1608,T1574,6,11,74,664
T1608,T1078,7,10,54,684
T1608,T1571,2,15,35,703
T1608,T1068,3,14,28,710
T1608,T1531,0,17,4,734
T1608,T1027,13,4,352,386
T1608,T1201,0,17,8,730
T1608,T1546,2,15,46,692
T1608,T1187,1,16,2,736
T1608,T1599,0,17,0,738
T1608,T1486,1,16,41,697
T1608,T1553,3,14,66,672
T1608,T1573,3,14,178,560
T1608,T1056,5,12,140,598
T1608,T1203,8,9,40,698
T1608,T1570,1,16,22,716
T1608,T1095,1,16,61,677
T1608,T1012,5,12,91,647
T1608,T1030,1,16,13,725
T1608,T1499,0,17,4,734
T1608,T1614,2,15,28,710
T1608,T1197,0,17,12,726
T1608,T1132,1,16,101,637
T1608,T1598,5,12,8,730
T1608,T1496,1,16,11,727
T1608,T1585,7,10,7,731
T1608,T1588,11,6,51,687
T1608,T1569,2,15,56,682
T1608,T1213,0,17,10,728
T1608,T1200,0,17,1,737
T1608,T1505,4,13,28,710
T1608,T1485,2,15,21,717
T1608,T1537,0,17,0,738
T1608,T1189,6,11,28,710
T1608,T1498,0,17,2,736
T1608,T1221,3,14,7,731
T1608,T1134,1,16,39,699
T1608,T1111,1,16,3,735
T1608,T1136,3,14,28,710
T1608,T1526,0,17,2,736
T1608,T1018,5,12,64,674
T1608,T1046,4,13,44,694
T1608,T1518,5,12,114,624
T1608,T1538,0,17,0,738
T1608,T1622,0,17,5,733
T1608,T1052,1,16,6,732
T1608,T1105,13,4,384,354
T1608,T1648,0,17,0,738
T1608,T1484,0,17,7,731
T1608,T1220,1,16,3,735
T1608,T1587,4,13,10,728
T1608,T1008,1,16,47,691
T1608,T1124,1,16,67,671
T1608,T1556,0,17,11,727
T1608,T1495,0,17,2,736
T1608,T1490,0,17,29,709
T1608,T1216,1,16,0,738
T1608,T1211,0,17,1,737
T1608,T1127,0,17,2,736
T1608,T1529,1,16,12,726
T1104,T1480,1,8,15,731
T1104,T1619,0,9,1,745
T1104,T1528,0,9,3,743
T1104,T1204,5,4,151,595
T1104,T1057,7,2,227,519
T1104,T1072,0,9,4,742
T1104,T1041,5,4,126,620
T1104,T1591,1,8,5,741
T1104,T1606,0,9,2,744
T1104,T1621,0,9,2,744
T1104,T1554,0,9,7,739
T1104,T1212,0,9,0,746
T1104,T1590,0,9,4,742
T1104,T1210,1,8,22,724
T1104,T1534,1,8,4,742
T1104,T1199,0,9,8,738
T1104,T1593,1,8,4,742
T1104,T1098,2,7,16,730
T1104,T1048,1,8,33,713
T1104,T1597,0,9,2,744
T1104,T1566,6,3,124,622
T1104,T1110,4,5,36,710
T1104,T1565,0,9,5,741
T1104,T1559,2,7,29,717
T1104,T1001,1,8,39,707
T1104,T1039,0,9,11,735
T1104,T1601,0,9,1,745
T1104,T1574,4,5,76,670
T1104,T1078,3,6,58,688
T1104,T1571,1,8,36,710
T1104,T1068,0,9,31,715
T1104,T1531,0,9,4,742
T1104,T1027,6,3,359,387
T1104,T1201,0,9,8,738
T1104,T1546,2,7,46,700
T1104,T1187,0,9,3,743
T1104,T1599,0,9,0,746
T1104,T1486,1,8,41,705
T1104,T1553,3,6,66,680
T1104,T1573,4,5,177,569
T1104,T1056,3,6,142,604
T1104,T1203,4,5,44,702
T1104,T1570,0,9,23,723
T1104,T1095,1,8,61,685
T1104,T1012,4,5,92,654
T1104,T1030,0,9,14,732
T1104,T1499,0,9,4,742
T1104,T1614,2,7,28,718
T1104,T1197,2,7,10,736
T1104,T1132,4,5,98,648
T1104,T1598,0,9,13,733
T1104,T1496,1,8,11,735
T1104,T1585,1,8,13,733
T1104,T1588,3,6,59,687
T1104,T1569,1,8,57,689
T1104,T1213,0,9,10,736
T1104,T1200,0,9,1,745
T1104,T1505,0,9,32,714
T1104,T1485,1,8,22,724
T1104,T1537,0,9,0,746
T1104,T1189,1,8,33,713
T1104,T1498,0,9,2,744
T1104,T1221,1,8,9,737
T1104,T1134,1,8,39,707
T1104,T1111,0,9,4,742
T1104,T1136,2,7,29,717
T1104,T1526,0,9,2,744
T1104,T1018,2,7,67,679
T1104,T1046,2,7,46,700
T1104,T1518,3,6,116,630
T1104,T1538,0,9,0,746
T1104,T1622,0,9,5,741
T1104,T1052,0,9,7,739
T1104,T1105,6,3,391,355
T1104,T1648,0,9,0,746
T1104,T1484,0,9,7,739
T1104,T1220,1,8,3,743
T1104,T1587,1,8,13,733
T1104,T1008,4,5,44,702
T1104,T1124,2,7,66,680
T1104,T1556,0,9,11,735
T1104,T1495,0,9,2,744
T1104,T1490,0,9,29,717
T1104,T1216,0,9,1,745
T1104,T1211,0,9,1,745
T1104,T1127,0,9,2,744
T1104,T1529,1,8,12,734
T1480,T1619,0,16,1,738
T1480,T1528,0,16,3,736
T1480,T1204,5,11,151,588
T1480,T1057,4,12,230,509
T1480,T1072,0,16,4,735
T1480,T1041,3,13,128,611
T1480,T1591,0,16,6,733
T1480,T1606,0,16,2,737
T1480,T1621,0,16,2,737
T1480,T1554,0,16,7,732
T1480,T1212,0,16,0,739
T1480,T1590,0,16,4,735
T1480,T1210,2,14,21,718
T1480,T1534,0,16,5,734
T1480,T1199,0,16,8,731
T1480,T1593,0,16,5,734
T1480,T1098,0,16,18,721
T1480,T1048,0,16,34,705
T1480,T1597,0,16,2,737
T1480,T1566,3,13,127,612
T1480,T1110,1,15,39,700
T1480,T1565,1,15,4,735
T1480,T1559,1,15,30,709
T1480,T1001,1,15,39,700
T1480,T1039,0,16,11,728
T1480,T1601,0,16,1,738
T1480,T1574,2,14,78,661
T1480,T1078,2,14,59,680
T1480,T1571,0,16,37,702
T1480,T1068,2,14,29,710
T1480,T1531,0,16,4,735
T1480,T1027,13,3,352,387
T1480,T1201,0,16,8,731
T1480,T1546,1,15,47,692
T1480,T1187,1,15,2,737
T1480,T1599,0,16,0,739
T1480,T1486,2,14,40,699
T1480,T1553,3,13,66,673
T1480,T1573,5,11,176,563
T1480,T1056,3,13,142,597
T1480,T1203,2,14,46,693
T1480,T1570,1,15,22,717
T1480,T1095,3,13,59,680
T1480,T1012,4,12,92,647
T1480,T1030,0,16,14,725
T1480,T1499,0,16,4,735
T1480,T1614,0,16,30,709
T1480,T1197,1,15,11,728
T1480,T1132,4,12,98,641
T1480,T1598,0,16,13,726
T1480,T1496,1,15,11,728
T1480,T1585,0,16,14,725
T1480,T1588,1,15,61,678
T1480,T1569,4,12,54,685
T1480,T1213,0,16,10,729
T1480,T1200,0,16,1,738
T1480,T1505,1,15,31,708
T1480,T1485,0,16,23,716
T1480,T1537,0,16,0,739
T1480,T1189,0,16,34,705
T1480,T1498,0,16,2,737
T1480,T1221,0,16,10,729
T1480,T1134,3,13,37,702
T1480,T1111,0,16,4,735
T1480,T1136,1,15,30,709
T1480,T1526,0,16,2,737
T1480,T1018,1,15,68,671
T1480,T1046,2,14,46,693
T1480,T1518,2,14,117,622
T1480,T1538,0,16,0,739
T1480,T1622,1,15,4,735
T1480,T1052,0,16,7,732
T1480,T1105,9,7,388,351
T1480,T1648,0,16,0,739
T1480,T1484,0,16,7,732
T1480,T1220,0,16,4,735
T1480,T1587,0,16,14,725
T1480,T1008,4,12,44,695
T1480,T1124,3,13,65,674
T1480,T1556,0,16,11,728
T1480,T1495,0,16,2,737
T1480,T1490,2,14,27,712
T1480,T1216,0,16,1,738
T1480,T1211,0,16,1,738
T1480,T1127,0,16,2,737
T1480,T1529,0,16,13,726
T1619,T1528,1,0,2,752
T1619,T1204,0,1,156,598
T1619,T1057,0,1,234,520
T1619,T1072,0,1,4,750
T1619,T1041,0,1,131,623
T1619,T1591,0,1,6,748
T1619,T1606,0,1,2,752
T1619,T1621,0,1,2,752
T1619,T1554,0,1,7,747
T1619,T1212,0,1,0,754
T1619,T1590,0,1,4,750
T1619,T1210,0,1,23,731
T1619,T1534,0,1,5,749
T1619,T1199,0,1,8,746
T1619,T1593,0,1,5,749
T1619,T1098,0,1,18,736
T1619,T1048,0,1,34,720
T1619,T1597,0,1,2,752
T1619,T1566,0,1,130,624
T1619,T1110,0,1,40,714
T1619,T1565,0,1,5,749
T1619,T1559,0,1,31,723
T1619,T1001,0,1,40,714
T1619,T1039,0,1,11,743
T1619,T1601,0,1,1,753
T1619,T1574,0,1,80,674
T1619,T1078,1,0,60,694
T1619,T1571,0,1,37,717
T1619,T1068,0,1,31,723
T1619,T1531,0,1,4,750
T1619,T1027,0,1,365,389
T1619,T1201,0,1,8,746
T1619,T1546,0,1,48,706
T1619,T1187,0,1,3,751
T1619,T1599,0,1,0,754
T1619,T1486,0,1,42,712
T1619,T1553,0,1,69,685
T1619,T1573,0,1,181,573
T1619,T1056,0,1,145,609
T1619,T1203,0,1,48,706
T1619,T1570,0,1,23,731
T1619,T1095,0,1,62,692
T1619,T1012,0,1,96,658
T1619,T1030,0,1,14,740
T1619,T1499,0,1,4,750
T1619,T1614,0,1,30,724
T1619,T1197,0,1,12,742
T1619,T1132,0,1,102,652
T1619,T1598,0,1,13,741
T1619,T1496,0,1,12,742
T1619,T1585,0,1,14,740
T1619,T1588,0,1,62,692
T1619,T1569,0,1,58,696
T1619,T1213,0,1,10,744
T1619,T1200,0,1,1,753
T1619,T1505,0,1,32,722
T1619,T1485,0,1,23,731
T1619,T1537,0,1,0,754
T1619,T1189,0,1,34,720
T1619,T1498,0,1,2,752
T1619,T1221,0,1,10,744
T1619,T1134,0,1,40,714
T1619,T1111,0,1,4,750
T1619,T1136,0,1,31,723
T1619,T1526,0,1,2,752
T1619,T1018,0,1,69,685
T1619,T1046,1,0,47,707
T1619,T1518,0,1,119,635
T1619,T1538,0,1,0,754
T1619,T1622,0,1,5,749
T1619,T1052,0,1,7,747
T1619,T1105,0,1,397,357
T1619,T1648,0,1,0,754
T1619,T1484,0,1,7,747
T1619,T1220,0,1,4,750
T1619,T1587,0,1,14,740
T1619,T1008,0,1,48,706
T1619,T1124,0,1,68,686
T1619,T1556,0,1,11,743
T1619,T1495,0,1,2,752
T1619,T1490,0,1,29,725
T1619,T1216,0,1,1,753
T1619,T1211,0,1,1,753
T1619,T1127,0,1,2,752
T1619,T1529,0,1,13,741
T1528,T1204,1,2,155,597
T1528,T1057,1,2,233,519
T1528,T1072,0,3,4,748
T1528,T1041,0,3,131,621
T1528,T1591,0,3,6,746
T1528,T1606,1,2,1,751
T1528,T1621,0,3,2,750
T1528,T1554,0,3,7,745
T1528,T1212,0,3,0,752
T1528,T1590,1,2,3,749
T1528,T1210,1,2,22,730
T1528,T1534,0,3,5,747
T1528,T1199,1,2,7,745
T1528,T1593,0,3,5,747
T1528,T1098,2,1,16,736
T1528,T1048,1,2,33,719
T1528,T1597,0,3,2,750
T1528,T1566,2,1,128,624
T1528,T1110,1,2,39,713
T1528,T1565,0,3,5,747
T1528,T1559,1,2,30,722
T1528,T1001,1,2,39,713
